user_id,course_id,user_index,course_index,preference
U_38258,C_770784,58,46,2.07
U_38258,C_697395,58,229,2.04
U_38280,C_883345,1013,1,2.94
U_38356,C_696724,330,16,2.94
U_38356,C_682466,330,102,2.76
U_38375,C_681678,211,143,2.79
U_38376,C_696840,777,676,3.0
U_38390,C_677218,368,154,3.0
U_38390,C_948419,368,150,2.82
U_38395,C_746985,178,276,2.91
U_38395,C_677159,178,100,2.82
U_38424,C_697236,1015,26,3.0
U_38425,C_866756,1016,66,3.0
U_38458,C_682183,636,191,2.97
U_38500,C_735214,1399,86,3.0
U_38500,C_707456,1399,231,2.97
U_38595,C_927972,515,716,2.94
U_38627,C_943250,51,83,3.0
U_38627,C_681400,51,930,2.67
U_38627,C_1903983,51,624,2.01
U_38727,C_697405,516,58,3.0
U_39038,C_948403,433,1327,2.97
U_39042,C_707373,308,230,2.79
U_39122,C_680933,1400,77,2.97
U_39190,C_680933,154,77,2.94
U_39190,C_696911,154,33,2.91
U_39190,C_1756073,154,1371,2.73
U_39190,C_696746,154,119,2.58
U_39289,C_696673,781,222,2.94
U_39306,C_696700,181,3,2.61
U_39306,C_696679,181,5,2.55
U_39308,C_677097,1401,409,3.0
U_39319,C_786631,782,1020,3.0
U_39841,C_707093,235,328,2.85
U_39887,C_680759,168,91,2.7
U_39974,C_696854,331,1213,2.88
U_40040,C_676651,639,97,2.97
U_40049,C_737512,236,252,2.97
U_40049,C_680985,236,921,2.76
U_40049,C_697112,236,681,2.73
U_40053,C_759048,640,1016,2.97
U_40256,C_1736850,94,1069,2.88
U_1626,C_677047,45,153,1.89
U_4117,C_696927,123,52,2.67
U_11904,C_789833,24,1273,2.91
U_13771,C_680998,2,757,1.59
U_21726,C_681730,3,1163,1.0
U_22632,C_676683,7,11,1.0
U_24067,C_707037,18,113,2.46
U_26046,C_697100,483,494,2.91
U_31270,C_696700,295,3,2.79
U_32418,C_696922,498,23,2.85
U_33996,C_956130,8,1762,1.0
U_34976,C_810834,364,1683,3.0
U_35281,C_696682,12,175,2.94
U_35413,C_1412527,35,310,1.62
U_40256,C_1732839,94,187,2.67
U_40256,C_911173,94,1298,2.61
U_24,C_707038,52,114,2.88
U_24,C_696994,52,0,2.82
U_24,C_682485,52,55,2.58
U_24,C_681655,52,101,2.55
U_24,C_677038,52,98,2.37
U_24,C_1756063,52,208,2.22
U_54,C_682442,524,110,3.0
U_69,C_875624,534,389,2.79
U_105,C_696994,98,0,2.76
U_112,C_943255,37,236,2.76
U_112,C_677030,37,406,2.55
U_112,C_696597,37,155,2.4
U_112,C_1794464,37,9,2.1
U_112,C_845950,37,386,1.98
U_112,C_697076,37,428,1.8
U_123,C_2203228,840,888,2.94
U_146,C_682443,461,780,2.91
U_152,C_677010,679,31,2.97
U_152,C_694136,679,15,2.94
U_159,C_707089,1152,993,2.97
U_172,C_948410,158,51,3.0
U_172,C_735389,158,701,2.67
U_172,C_1924175,158,883,2.61
U_185,C_707096,696,106,2.97
U_189,C_1434547,148,862,2.79
U_189,C_2342532,148,628,2.46
U_191,C_629559,25,8,2.97
U_191,C_948415,25,139,2.67
U_191,C_949540,25,207,2.61
U_191,C_948414,25,308,2.52
U_191,C_948408,25,206,2.34
U_191,C_696994,25,0,2.31
U_191,C_696841,25,67,2.22
U_191,C_682618,25,665,2.13
U_191,C_1749554,25,732,1.86
U_191,C_922850,25,107,1.83
U_191,C_1756056,25,1078,1.65
U_191,C_1755888,25,1076,1.32
U_191,C_1750851,25,617,1.29
U_192,C_735157,287,28,3.0
U_192,C_696968,287,25,2.82
U_192,C_1918363,287,284,2.73
U_193,C_682193,1186,363,3.0
U_197,C_1794464,403,9,2.94
U_197,C_808526,403,254,2.91
U_198,C_680759,224,91,2.85
U_205,C_735362,317,382,2.97
U_217,C_883345,584,1,2.97
U_217,C_697184,584,684,2.91
U_219,C_696679,351,5,3.0
U_219,C_697293,351,27,2.97
U_260,C_677010,600,31,2.94
U_260,C_746997,600,48,2.88
U_274,C_682345,734,130,2.94
U_299,C_696554,1300,56,2.97
U_382,C_680745,1012,54,3.0
U_382,C_911168,1012,516,2.94
U_514,C_681682,309,415,2.79
U_567,C_696922,800,23,2.91
U_576,C_873864,1038,53,3.0
U_576,C_696942,1038,22,2.97
U_591,C_707037,1435,113,3.0
U_670,C_681045,110,472,2.73
U_783,C_694136,1050,15,2.97
U_796,C_680740,73,261,2.79
U_804,C_697149,653,68,3.0
U_817,C_680805,96,317,2.97
U_817,C_1428968,96,14,2.82
U_817,C_629559,96,8,2.52
U_895,C_680745,1476,54,2.97
U_974,C_629559,217,8,3.0
U_974,C_676676,217,47,2.64
U_981,C_629559,244,8,2.91
U_981,C_770784,244,46,2.85
U_1052,C_674953,22,285,2.97
U_1052,C_756646,22,331,2.88
U_1052,C_696606,22,574,2.79
U_1052,C_1755924,22,1363,1.95
U_1052,C_1828104,22,1414,1.71
U_1052,C_1776761,22,1086,1.11
U_1061,C_1794464,1089,9,2.97
U_1064,C_676995,279,405,2.85
U_1070,C_682228,450,771,2.91
U_1071,C_936987,280,340,2.79
U_1165,C_677157,62,902,2.58
U_1184,C_697821,833,13,3.0
U_1193,C_707031,282,6,2.91
U_1193,C_676932,282,4,2.82
U_1193,C_676820,282,256,2.76
U_1195,C_697068,390,24,2.97
U_1206,C_857823,553,601,2.91
U_1216,C_854832,555,87,2.97
U_1257,C_682551,557,1573,2.97
U_1257,C_676897,557,1126,2.91
U_1276,C_1760323,559,1376,2.88
U_1290,C_898310,845,713,3.0
U_1294,C_1806527,1120,116,3.0
U_1355,C_682222,674,78,2.97
U_1359,C_688398,283,795,2.76
U_1361,C_707096,147,106,2.94
U_1361,C_680774,147,464,2.76
U_1361,C_707081,147,17,2.52
U_1418,C_854866,284,71,2.88
U_1418,C_680919,284,918,2.76
U_1418,C_1794464,284,9,2.73
U_1446,C_697149,1129,68,2.97
U_1472,C_840084,857,233,2.97
U_1472,C_680719,857,907,2.94
U_1481,C_696740,126,63,2.91
U_1481,C_696679,126,5,2.85
U_1481,C_682360,126,292,2.55
U_1528,C_697208,1143,159,3.0
U_1528,C_797938,1143,232,2.97
U_1539,C_696855,681,57,3.0
U_1542,C_676635,465,311,3.0
U_1547,C_677070,199,458,3.0
U_1547,C_676913,199,75,2.79
U_1547,C_696911,199,33,2.64
U_1547,C_676676,199,47,2.61
U_1551,C_680910,565,542,2.88
U_1583,C_735362,1150,382,2.97
U_1593,C_770738,1153,19,2.97
U_1596,C_696724,1154,16,3.0
U_1606,C_677249,1155,62,2.97
U_1613,C_697791,684,2,2.97
U_1626,C_947241,45,851,2.85
U_1626,C_784387,45,1019,2.82
U_1626,C_854839,45,50,2.7
U_1626,C_747696,45,300,2.52
U_1626,C_697766,45,1240,2.49
U_1626,C_696955,45,584,1.83
U_1684,C_735046,251,200,2.97
U_1684,C_629559,251,8,2.76
U_1684,C_696928,251,178,2.73
U_1735,C_1748240,398,188,2.85
U_1748,C_697034,399,12,3.0
U_1758,C_854855,36,137,2.94
U_1758,C_948423,36,343,2.04
U_1758,C_1806527,36,116,1.98
U_1758,C_680879,36,645,1.86
U_1758,C_680998,36,757,1.56
U_1819,C_837690,185,1028,2.82
U_1819,C_696679,185,5,2.76
U_1819,C_735210,185,1006,2.67
U_1826,C_883345,46,1,2.82
U_1826,C_854843,46,234,2.64
U_1826,C_854866,46,71,2.61
U_1826,C_677020,46,108,2.58
U_1826,C_682345,46,130,2.43
U_1826,C_854868,46,511,2.31
U_1826,C_680803,46,355,2.28
U_1826,C_770738,46,19,1.83
U_1929,C_770738,576,19,3.0
U_1949,C_887148,891,604,3.0
U_2009,C_1756060,404,870,2.91
U_2035,C_677243,1194,169,2.97
U_2045,C_948410,1195,51,2.97
U_2059,C_676932,159,4,2.82
U_2059,C_926175,159,442,2.61
U_2060,C_696682,318,175,2.91
U_2123,C_697825,899,815,2.94
U_2155,C_943250,583,83,2.91
U_2157,C_948101,476,611,2.88
U_2300,C_948410,352,51,3.0
U_2300,C_677249,352,62,2.82
U_2325,C_682183,30,191,2.1
U_2325,C_927975,30,1713,2.07
U_2325,C_680803,30,355,1.95
U_2325,C_681414,30,216,1.89
U_2325,C_759048,30,1016,1.77
U_2369,C_948410,256,51,2.73
U_2369,C_676681,256,740,2.7
U_2434,C_1794464,912,9,3.0
U_2444,C_1748240,914,188,2.97
U_2452,C_696992,100,491,2.88
U_2452,C_677014,100,315,2.82
U_2452,C_674937,100,739,2.76
U_2452,C_948269,100,449,2.7
U_2452,C_1764846,100,1080,2.37
U_2487,C_682683,719,669,2.94
U_2617,C_696922,228,23,2.82
U_2730,C_697236,65,26,2.79
U_2748,C_697130,736,38,3.0
U_2748,C_873864,736,53,2.94
U_2808,C_696679,945,5,3.0
U_2815,C_879040,1285,21,3.0
U_2834,C_677049,740,36,2.97
U_2980,C_916828,93,35,2.85
U_2980,C_676932,93,4,2.55
U_2980,C_694136,93,15,2.28
U_3024,C_1903985,1303,29,3.0
U_3084,C_696700,747,3,2.97
U_3112,C_697121,19,1228,2.91
U_3112,C_879111,19,514,2.52
U_3112,C_735351,19,7,2.43
U_3112,C_696994,19,0,2.4
U_3112,C_1761372,19,872,2.16
U_3112,C_1755846,19,869,1.98
U_3112,C_1778560,19,1395,1.95
U_3112,C_676658,19,126,1.86
U_3112,C_696679,19,5,1.83
U_3112,C_682754,19,792,1.0
U_3112,C_680915,19,916,1.0
U_3167,C_676940,416,633,2.85
U_3169,C_866764,361,835,2.7
U_3179,C_697026,417,134,2.97
U_3179,C_845947,417,1283,2.91
U_3212,C_1646044,163,729,2.76
U_3212,C_2229905,163,889,2.64
U_3213,C_943250,418,83,2.97
U_3213,C_697096,418,105,2.88
U_3217,C_676683,101,11,3.0
U_3217,C_943267,101,305,2.94
U_3217,C_682586,101,132,2.64
U_3217,C_676820,101,256,2.58
U_3403,C_696700,31,3,2.85
U_3403,C_697236,31,26,2.67
U_3403,C_697039,31,92,2.61
U_3403,C_682239,31,364,2.19
U_3403,C_1811839,31,1091,1.83
U_3403,C_697035,31,325,1.44
U_3403,C_707031,31,6,1.35
U_3428,C_696908,136,44,2.58
U_3446,C_696908,43,44,2.94
U_3446,C_676683,43,11,2.82
U_3446,C_697032,43,45,1.86
U_3446,C_735405,43,40,1.8
U_3446,C_696720,43,321,1.71
U_3450,C_697117,421,65,2.97
U_3479,C_707127,988,163,3.0
U_3480,C_697188,989,34,3.0
U_3508,C_682704,505,220,2.97
U_3509,C_947167,44,1310,2.22
U_3509,C_696555,44,221,1.74
U_3509,C_681679,44,1545,1.71
U_3603,C_735157,628,28,2.97
U_3603,C_759048,628,1016,2.94
U_3607,C_697374,769,80,2.88
U_3652,C_697285,61,1234,2.88
U_3652,C_735116,61,820,2.82
U_3715,C_1903965,137,1102,2.76
U_3717,C_696554,122,56,2.82
U_3717,C_948432,122,309,2.61
U_3717,C_1940647,122,885,2.58
U_3744,C_677020,1381,108,2.97
U_3755,C_682443,1007,780,3.0
U_3793,C_677159,1391,100,2.97
U_3836,C_734011,1014,85,2.94
U_3850,C_948153,212,519,2.94
U_3850,C_676932,212,4,2.91
U_3866,C_697188,180,34,2.85
U_3866,C_697130,180,38,2.76
U_3866,C_707037,180,113,2.67
U_3866,C_697165,180,158,2.58
U_4043,C_1761372,374,872,2.82
U_4117,C_676902,123,257,2.88
U_4117,C_677249,123,62,2.55
U_4117,C_916828,123,35,2.49
U_4232,C_911165,642,606,3.0
U_4232,C_879040,642,21,2.94
U_4232,C_735342,642,39,2.88
U_4235,C_680817,269,538,2.7
U_4243,C_707119,95,70,2.76
U_4243,C_676902,95,257,2.64
U_4243,C_677087,95,212,2.58
U_4243,C_682324,95,291,2.55
U_4243,C_696946,95,120,2.49
U_4367,C_696994,155,0,2.88
U_4367,C_756747,155,437,2.7
U_4367,C_680989,155,471,2.61
U_4381,C_677146,156,32,2.91
U_4381,C_1552662,156,186,2.76
U_4381,C_676635,156,311,2.61
U_4381,C_696884,156,581,2.58
U_4430,C_879040,1026,21,3.0
U_4486,C_685689,375,174,3.0
U_4528,C_682480,435,1185,2.97
U_4528,C_696679,435,5,2.94
U_4528,C_1755924,435,1363,2.91
U_4566,C_1428968,519,14,2.94
U_4675,C_681100,1030,549,3.0
U_4728,C_682314,124,290,2.73
U_4728,C_1883679,124,623,2.61
U_4790,C_697208,789,159,2.91
U_4792,C_734035,790,432,2.94
U_4831,C_696628,376,963,2.97
U_4831,C_936971,376,392,2.88
U_4847,C_866182,169,1289,3.0
U_4847,C_697108,169,373,2.97
U_4847,C_681032,169,1147,2.61
U_4898,C_682749,138,1196,2.52
U_4908,C_696626,29,246,2.34
U_4908,C_697748,29,73,2.19
U_4908,C_680754,29,240,1.65
U_4973,C_696685,237,576,2.82
U_4973,C_696968,237,25,2.67
U_4992,C_676676,139,47,2.94
U_4992,C_681532,139,932,2.73
U_4992,C_697005,139,679,2.46
U_4995,C_682458,437,41,2.91
U_4995,C_697405,437,58,2.79
U_5049,C_781494,332,164,2.85
U_5065,C_707096,270,106,2.97
U_5065,C_677249,270,62,2.91
U_5065,C_677093,270,213,2.79
U_5083,C_707038,1423,114,2.97
U_5176,C_680788,438,640,2.82
U_5187,C_696994,1032,0,2.97
U_5213,C_707031,87,6,2.97
U_5213,C_760442,87,123,2.94
U_5213,C_677097,87,409,2.91
U_5213,C_948395,87,395,2.76
U_5213,C_936973,87,303,2.43
U_5213,C_674903,87,18,2.34
U_5213,C_696992,87,491,2.28
U_5221,C_697075,1034,104,2.94
U_5257,C_696724,439,16,2.88
U_5266,C_955163,794,20,2.97
U_5324,C_674955,795,895,2.97
U_5324,C_948417,795,140,2.91
U_5383,C_682702,103,111,3.0
U_5383,C_948289,103,520,2.61
U_5383,C_948136,103,307,2.58
U_5383,C_697405,103,58,2.46
U_5400,C_674920,194,10,2.88
U_5408,C_674903,797,18,2.97
U_5431,C_677049,377,36,2.94
U_5431,C_676683,377,11,2.88
U_5435,C_697791,378,2,2.97
U_5435,C_676937,378,30,2.91
U_5451,C_674971,1036,239,3.0
U_5686,C_948092,311,610,2.82
U_5720,C_682314,801,290,2.91
U_5792,C_893812,1433,712,2.97
U_5930,C_948095,273,1319,2.73
U_5973,C_707127,59,163,2.94
U_5973,C_682313,59,1173,2.7
U_5973,C_682324,59,291,2.64
U_5973,C_948409,59,96,2.55
U_5973,C_680738,59,533,2.4
U_5973,C_696927,59,52,2.31
U_6064,C_697069,527,72,3.0
U_6097,C_697791,643,2,2.94
U_6097,C_697039,643,92,2.91
U_6120,C_677014,69,315,2.28
U_6120,C_682415,69,144,2.13
U_6137,C_707127,644,163,2.91
U_6147,C_696994,528,0,2.97
U_6187,C_677047,1042,153,2.97
U_6214,C_696808,238,801,2.79
U_6343,C_696812,1044,1604,2.94
U_6355,C_676932,379,4,2.91
U_6453,C_681488,530,653,2.97
U_6463,C_680817,531,538,2.94
U_6480,C_696700,1440,3,2.97
U_6543,C_735214,1441,86,2.97
U_6589,C_1767576,802,1385,2.91
U_6615,C_696700,335,3,3.0
U_6668,C_680770,1046,463,2.97
U_6799,C_697429,170,1631,2.82
U_6806,C_680738,70,533,2.91
U_6806,C_694136,70,15,2.88
U_6806,C_830568,70,1692,2.7
U_6806,C_1903985,70,29,2.16
U_6825,C_677038,1444,98,3.0
U_6883,C_697236,533,26,2.88
U_6948,C_707093,195,328,2.97
U_6948,C_697791,195,2,2.94
U_6948,C_682336,195,946,2.85
U_6948,C_677133,195,460,2.7
U_6980,C_697293,239,27,2.82
U_7004,C_696787,1447,371,2.97
U_7010,C_694168,444,797,3.0
U_7010,C_948389,444,723,2.88
U_7011,C_1794464,1449,9,2.97
U_7056,C_676661,240,255,2.97
U_7056,C_674924,240,1120,2.88
U_7099,C_801420,536,59,3.0
U_7099,C_676683,536,11,2.97
U_7256,C_674959,1047,455,2.97
U_7277,C_696700,23,3,2.82
U_7277,C_948435,23,451,2.19
U_7277,C_948078,23,342,2.13
U_7277,C_907949,23,1704,1.86
U_7277,C_890220,23,839,1.83
U_7277,C_682360,23,292,1.32
U_7335,C_696911,648,33,3.0
U_7382,C_677020,806,108,2.94
U_7434,C_681094,1453,548,2.97
U_7542,C_677159,214,100,2.94
U_7542,C_696991,214,426,2.85
U_7542,C_677129,214,260,2.82
U_7542,C_697236,214,26,2.73
U_7542,C_696973,214,1221,2.7
U_7542,C_697005,214,679,2.64
U_7650,C_697068,15,24,2.97
U_7650,C_677010,15,31,2.7
U_7650,C_696886,15,1215,2.61
U_7650,C_682586,15,132,2.31
U_7650,C_854866,15,71,2.28
U_7650,C_697032,15,45,2.07
U_7650,C_697038,15,297,2.01
U_7650,C_747696,15,300,1.98
U_7650,C_948468,15,61,1.41
U_7650,C_823326,15,833,1.26
U_7650,C_955163,15,20,1.23
U_7716,C_1645365,312,1063,2.79
U_7759,C_682683,807,669,3.0
U_7784,C_697401,1460,430,2.97
U_7808,C_681076,242,547,2.91
U_7809,C_681255,652,109,2.91
U_7861,C_735351,1051,7,3.0
U_7908,C_883345,1463,1,3.0
U_7908,C_677218,1463,154,2.97
U_7943,C_697076,1464,428,3.0
U_7947,C_677038,1052,98,2.94
U_7956,C_697045,1465,586,2.97
U_7957,C_955163,143,20,3.0
U_7957,C_883372,143,115,2.91
U_7957,C_694136,143,15,2.7
U_7957,C_682379,143,193,2.61
U_7957,C_697087,143,225,2.49
U_8007,C_887148,1466,604,2.97
U_8014,C_680777,276,142,2.97
U_8014,C_682345,276,130,2.85
U_8014,C_682589,276,366,2.79
U_8019,C_682527,76,951,2.88
U_8019,C_677010,76,31,2.64
U_8019,C_681007,76,923,2.19
U_8209,C_697026,1468,134,3.0
U_8220,C_754897,56,1012,2.67
U_8220,C_776850,56,706,2.58
U_8220,C_676685,56,631,2.22
U_8220,C_735351,56,7,2.13
U_8220,C_707119,56,70,1.98
U_8396,C_696994,278,0,2.97
U_8396,C_756736,278,1670,2.94
U_8401,C_680879,215,645,2.97
U_8401,C_916841,215,1709,2.64
U_8429,C_907965,447,841,2.97
U_8429,C_681615,447,934,2.88
U_8465,C_1811832,657,878,2.94
U_8551,C_936913,1470,181,3.0
U_8635,C_682374,658,1179,2.97
U_8659,C_697265,196,228,2.88
U_8659,C_707031,196,6,2.82
U_8702,C_682183,812,191,2.97
U_8705,C_681255,313,109,2.88
U_8705,C_697045,313,586,2.85
U_8722,C_799800,1472,95,2.94
U_8791,C_948408,1473,206,3.0
U_8818,C_707081,111,17,2.67
U_8846,C_682443,243,780,2.88
U_8846,C_697068,243,24,2.76
U_9006,C_696732,77,675,3.0
U_9006,C_707077,77,1241,2.79
U_9006,C_883345,77,1,2.7
U_9006,C_674920,77,10,2.16
U_9007,C_1883679,1522,623,2.97
U_9036,C_681453,216,652,2.73
U_9042,C_707096,814,106,2.97
U_9105,C_694149,1064,957,3.0
U_9401,C_1738959,1485,398,2.97
U_9418,C_949540,1067,207,2.97
U_9523,C_696554,659,56,3.0
U_9555,C_696994,337,0,3.0
U_9555,C_697006,337,585,2.88
U_9555,C_680821,337,318,2.82
U_9561,C_746997,816,48,3.0
U_9561,C_677010,816,31,2.91
U_9682,C_676673,818,141,2.94
U_9711,C_697306,1489,374,2.97
U_9719,C_707032,130,94,2.97
U_9719,C_696892,130,324,2.85
U_9719,C_676646,130,286,2.76
U_9719,C_677136,130,167,2.61
U_9719,C_681636,130,359,2.52
U_9735,C_707093,1492,328,3.0
U_9745,C_879040,1071,21,3.0
U_9752,C_735405,338,40,2.94
U_9752,C_682356,338,480,2.91
U_9752,C_676646,338,286,2.82
U_9829,C_680757,1074,264,2.97
U_9832,C_676673,1495,141,3.0
U_9900,C_696918,1499,249,3.0
U_9900,C_866164,1499,235,2.97
U_9942,C_934522,660,608,3.0
U_9967,C_681373,131,1155,2.43
U_9978,C_735351,539,7,3.0
U_9978,C_676683,539,11,2.97
U_9978,C_676932,539,4,2.94
U_9980,C_696922,1500,23,3.0
U_10044,C_735064,1077,1001,2.97
U_10257,C_697034,540,12,2.97
U_10260,C_854866,184,71,3.0
U_10260,C_697149,184,68,2.73
U_10260,C_681761,184,1549,2.67
U_10260,C_676953,184,117,2.64
U_10269,C_682309,541,944,2.97
U_10309,C_697075,97,104,2.97
U_10309,C_697166,97,226,2.7
U_10309,C_680759,97,91,2.61
U_10312,C_696724,542,16,2.94
U_10323,C_707127,662,163,3.0
U_10323,C_735351,662,7,2.94
U_10332,C_681519,543,414,3.0
U_10357,C_883372,544,115,2.91
U_10364,C_697797,383,69,2.88
U_10368,C_898349,81,390,2.49
U_10377,C_677146,824,32,2.97
U_10525,C_799783,339,708,2.76
U_10537,C_697381,245,81,3.0
U_10537,C_1741536,245,1355,2.88
U_10577,C_890125,545,1036,2.88
U_10669,C_696789,171,489,3.0
U_10669,C_1755948,171,1077,2.73
U_10669,C_697422,171,197,2.61
U_10682,C_629559,82,8,3.0
U_10682,C_677076,82,99,2.91
U_10682,C_837735,82,440,2.73
U_10682,C_681045,82,472,2.67
U_10830,C_681005,246,214,2.97
U_10967,C_697149,386,68,2.88
U_11024,C_854871,218,600,2.79
U_11071,C_934532,387,849,2.88
U_11071,C_697064,387,979,2.85
U_11076,C_681439,1093,764,2.97
U_11090,C_697293,219,27,2.91
U_11101,C_879040,548,21,2.97
U_11128,C_696614,451,962,3.0
U_11170,C_676937,340,30,2.88
U_11194,C_680817,828,538,3.0
U_11203,C_879040,144,21,3.0
U_11203,C_735405,144,40,2.94
U_11203,C_948431,144,185,2.76
U_11377,C_696700,549,3,3.0
U_11406,C_734011,666,85,3.0
U_11667,C_784172,133,438,2.88
U_11667,C_696942,133,22,2.58
U_11731,C_697802,0,161,2.61
U_11731,C_680753,0,263,2.52
U_11731,C_749769,0,148,2.4
U_11731,C_680732,0,288,2.34
U_11731,C_677070,0,458,1.71
U_11731,C_800360,0,278,1.35
U_11731,C_756594,0,1013,1.0
U_11731,C_808654,0,598,1.0
U_11731,C_681711,0,360,1.0
U_11731,C_819285,0,333,1.0
U_11731,C_680987,0,470,1.0
U_11731,C_681088,0,1521,1.0
U_11731,C_677164,0,530,1.0
U_11731,C_799796,0,43,1.0
U_11731,C_682190,0,555,1.0
U_11731,C_694162,0,959,1.0
U_11731,C_696863,0,967,1.0
U_11731,C_674912,0,453,1.0
U_11731,C_749807,0,504,1.0
U_11731,C_682515,0,173,1.0
U_11731,C_879054,0,301,1.0
U_11731,C_682147,0,171,1.0
U_11731,C_747064,0,202,1.0
U_11731,C_854866,0,71,1.0
U_11731,C_682314,0,290,1.0
U_11731,C_735351,0,7,1.0
U_11731,C_680970,0,545,1.0
U_11731,C_697149,0,68,1.0
U_11731,C_854855,0,137,1.0
U_11731,C_629559,0,8,1.0
U_11731,C_697423,0,198,1.0
U_11731,C_682373,0,562,1.0
U_11731,C_707096,0,106,1.0
U_11731,C_735362,0,382,1.0
U_11731,C_922867,0,1712,1.0
U_11731,C_734035,0,432,1.0
U_11731,C_681362,0,473,1.0
U_11731,C_735378,0,500,1.0
U_11731,C_682602,0,568,1.0
U_11731,C_682374,0,1179,1.0
U_11731,C_674968,0,1122,1.0
U_11731,C_786631,0,1020,1.0
U_11731,C_681432,0,1157,1.0
U_11731,C_682387,0,777,1.0
U_11731,C_882596,0,1293,1.0
U_11731,C_947257,0,518,1.0
U_11731,C_947240,0,720,1.0
U_11731,C_948080,0,1737,1.0
U_11731,C_907961,0,1296,1.0
U_11731,C_936971,0,392,1.0
U_11731,C_696942,0,22,1.0
U_11731,C_1410371,0,1060,1.0
U_11731,C_948289,0,520,1.0
U_11731,C_948116,0,1742,1.0
U_11731,C_943250,0,83,1.0
U_11731,C_682458,0,41,1.0
U_11731,C_1410117,0,396,1.0
U_11731,C_1683791,0,1340,1.0
U_11731,C_1686679,0,397,1.0
U_11731,C_697427,0,985,1.0
U_11731,C_696773,0,488,1.0
U_11731,C_680897,0,1505,1.0
U_11731,C_825821,0,1279,1.0
U_11731,C_947164,0,1050,1.0
U_11731,C_936997,0,1047,1.0
U_11731,C_682505,0,1571,1.0
U_11731,C_696709,0,487,1.0
U_11731,C_747690,0,1666,1.0
U_11731,C_677236,0,168,1.0
U_11731,C_674938,0,211,1.0
U_11731,C_697398,0,196,1.0
U_11731,C_682138,0,553,1.0
U_11731,C_813182,0,1684,1.0
U_11731,C_936987,0,340,1.0
U_11731,C_1645365,0,1063,1.0
U_11731,C_948209,0,74,1.0
U_11731,C_927963,0,1302,1.0
U_11731,C_927967,0,443,1.0
U_11731,C_1794464,0,9,1.0
U_11731,C_1795810,0,124,1.0
U_11731,C_682530,0,1186,1.0
U_11731,C_688398,0,795,1.0
U_11731,C_676674,0,1124,1.0
U_11731,C_1789696,0,1402,1.0
U_11731,C_1903985,0,29,1.0
U_11731,C_682393,0,563,1.0
U_11731,C_1738959,0,398,1.0
U_11731,C_697360,0,160,1.0
U_11731,C_734015,0,1243,1.0
U_11731,C_1912519,0,401,1.0
U_11731,C_682237,0,772,1.0
U_11731,C_697045,0,586,1.0
U_11731,C_1686971,0,1065,1.0
U_11731,C_680830,0,642,1.0
U_11731,C_747047,0,597,1.0
U_11731,C_680812,0,912,1.0
U_11731,C_697797,0,69,1.0
U_11731,C_697056,0,1617,1.0
U_11731,C_681744,0,1548,1.0
U_11731,C_682479,0,948,1.0
U_11731,C_1912006,0,1105,1.0
U_11731,C_916825,0,1708,1.0
U_11731,C_694144,0,956,1.0
U_11731,C_1918338,0,1432,1.0
U_11731,C_2189666,0,626,1.0
U_11731,C_2266746,0,1114,1.0
U_11731,C_876705,0,1032,1.0
U_11731,C_2229905,0,889,1.0
U_11731,C_697151,0,1231,1.0
U_11731,C_697677,0,991,1.0
U_11731,C_681452,0,358,1.0
U_11731,C_948416,0,1757,1.0
U_11732,C_676932,40,4,2.97
U_11732,C_677010,40,31,2.82
U_11732,C_881453,40,603,2.61
U_11732,C_696700,40,3,1.83
U_11732,C_674962,40,1121,1.77
U_11733,C_676932,145,4,2.88
U_11733,C_1912006,145,1105,2.58
U_11737,C_879054,104,301,2.82
U_11737,C_680933,104,77,2.76
U_11737,C_931245,104,204,2.73
U_11737,C_948410,104,51,2.55
U_11737,C_1428968,104,14,2.46
U_11737,C_677129,104,260,2.31
U_11748,C_682314,99,290,3.0
U_11748,C_697188,99,34,2.97
U_11748,C_677093,99,213,2.67
U_11766,C_947262,453,306,2.88
U_11766,C_697130,453,38,2.85
U_11834,C_674962,668,1121,2.91
U_11863,C_682299,105,1172,2.94
U_11863,C_922850,105,107,2.91
U_11863,C_674920,105,10,2.67
U_11863,C_676969,105,90,2.55
U_11863,C_1714449,105,731,2.49
U_11863,C_823309,105,1687,2.43
U_11869,C_696897,389,224,2.88
U_11895,C_784069,341,1272,2.97
U_11904,C_696927,24,52,3.0
U_11904,C_696753,24,322,2.64
U_11904,C_681001,24,758,2.43
U_11904,C_696968,24,25,1.92
U_11904,C_782490,24,82,1.83
U_11904,C_697108,24,373,1.68
U_11904,C_1825107,24,283,1.56
U_11904,C_629559,24,8,1.2
U_11904,C_677049,24,36,1.14
U_11922,C_735273,835,381,2.94
U_11983,C_676645,1,1123,2.94
U_11983,C_696908,1,44,2.88
U_11983,C_676676,1,47,2.85
U_11983,C_697076,1,428,2.64
U_11983,C_784161,1,1018,2.55
U_11983,C_681488,1,653,2.49
U_11983,C_680730,1,170,2.4
U_11983,C_934535,1,339,2.1
U_11983,C_696613,1,1597,1.59
U_11983,C_694150,1,1200,1.41
U_11983,C_735116,1,820,1.29
U_11983,C_682184,1,476,1.26
U_11983,C_875624,1,389,1.0
U_11983,C_677193,1,1497,1.0
U_11983,C_707360,1,997,1.0
U_11983,C_697585,1,813,1.0
U_11983,C_840084,1,233,1.0
U_11983,C_680915,1,916,1.0
U_11983,C_758190,1,1014,1.0
U_11983,C_948286,1,1752,1.0
