course_id,learn_count,avg_preference,course_name,category,teacher,description
C_681719,7,2.824,泵与泵站,未标注,MOOCCubeX,课程将从给排水工程中常用的水泵类型开始，以应用最普遍的离心泵为重点，分析水泵的基本构造与工作原理，重点介绍水泵性能参数与参数计算、水泵性能曲线特点与应用意义；结合工程应用，分析不同类型水泵的使用特点与运行基本要求；介绍满足不同外界条件的水泵工况以及工况的控制方法；并结合给排水工程应用特点，介绍取水泵站、配水泵站、污水提升泵站、雨水泵站的工艺特点，介绍泵站的水泵选择方法、管路设计思路、泵房平面设计及高程设计的要点等。
C_947794,7,2.794,高级机器学习训练营,未标注,MOOCCubeX,“高级机器学习训练营”是学堂在线联合清华大学计算机系副主任、杰青获得者唐杰教授共同研发的人工智能高级课程。
C_696889,7,2.769,控制工程基础,控制科学与工程,MOOCCubeX,本课是机械类和仪器仪表类本科的专业基础课，是适应机电一体化技术需要，针对机械对象的控制，基于经典控制理论形成的课程，更加突出机电控制特点。
C_747024,7,2.756,电子信息科学与技术导引(1),计算机科学与技术,MOOCCubeX,本课程是电子信息科学与技术知识体系的概论课和导引课，全面阐述电子信息科学与技术知识体系的七个层次，展示七个层次之间的内在关联性和每个层次的核心知识框架。
C_677172,7,2.717,大学物理（力学）,未标注,MOOCCubeX,哈尔滨工业大学物理教研室集体打造的《大学物理（力学）》课程，将用生动形象的语言、趣味横生的演示实验、多变的视角，向你们展现一个丰富多彩的物理世界，和你们一起感受自然和科学的无穷魅力。
C_735325,7,2.696,建筑施工技术,未标注,MOOCCubeX,  建筑施工技术课程按照高等职业教育土建类专业的教学要求，以建筑工程最新施工标准及规范为依据，坚持以就业为导向，突出实用性、实践性，注重技能培养。
C_696827,7,2.644,概率论与数理统计,数学,MOOCCubeX,这个世界充满了许多不确定性，该课程将引导你学习定量描述随机现象统计规律的数学模型和计算方法。
C_676905,7,2.641,职业与创业胜任力,未标注,MOOCCubeX,拥有同样背景的员工在相同的岗位上工作，但工作绩效的差距非常大，造成这一差异最直接的原因是员工的岗位胜任能力有差别。
C_696606,7,2.641,医学专业英语,基础医学,MOOCCubeX,通过《医学专业英语》慕课课程学习了解医学专业英语的词汇和术语符号构成和特征;了解不同类型医学英语文献的语言特征和阅读及分析策略;比较和了解不同层面医学交流在中英文化中的表现方式和策略上的差异;培养初步的英语医学应用文写作和综合的学术交流能力.
C_681094,7,2.64,智能控制导论,未标注,MOOCCubeX,您想了解智能设备是如何“思考”的吗？您想学会并使用MATLAB实现自然界的智能并应用于自动控制任务吗？《智能控制导论》带您走进充满魅力的信息科技世界，一起学习专家控制、模糊控制、人工神经网络、遗传算法的知识和应用。
C_682595,7,2.637,统计信号处理,未标注,MOOCCubeX,本课程内容包括随机信号分析、参数估计、最佳滤波、信号检测四个部分。主要作用就是使学习者系统地了解和掌握本学科领域涉及的随机信号处理的理论、方法与应用，能够根据工程实际问题需要分析信号特征、设计最佳估计器、滤波器和检测器，能运用统计的思维方法解决工程中的实际问题，为从事相关技术领域的科学研究打下坚实的理论基础。
C_682672,7,2.611,C语言程序设计（下）,计算机科学与技术,MOOCCubeX,C 语言具备面向过程程序设计的基本要求，在诸多领域无可替代。我们将《C语言程序设计》分为《C语言程序设计（上）》和《C语言程序设计（下）》两部分，以数组为分割点，分而治之，由浅入深，坚固基础，追求完备。
C_674914,7,2.603,管理会计学,未标注,MOOCCubeX,本课程顺应新经济发展趋势，主要讲述了管理会计基础理论和实际运用方法，旨在为学员搭建起管理会计的基本框架体系。
C_680920,7,2.581,华为成功之道：人力资源管理的最佳实践,未标注,MOOCCubeX,28年，从3个人到15万人，从2.1万元到2880亿的世界500强公司。华为，凭什么成功？凭什么决胜全球市场？凭什么成为西方企业家眼中最害怕的“中国企业”？
C_887148,7,2.577,随机过程及应用,未标注,MOOCCubeX,随机过程及应用是控制工程领域的一门基础理论课程，通过学习使学生掌握随机过程的基本概念、理论和方法，并将其应到随机系统分析设计中，进而解决工程中的实际问题。
C_680761,7,2.571,电路基础及应用,控制科学与工程,MOOCCubeX,我们的生产生活，都离不开电。国家之间的竞争几乎就是研究和利用电的竞争。《电路基础及应用》课程将带给你分析和设计电路的钥匙。
C_735377,7,2.567,通用学术英语（技能篇）,未标注,MOOCCubeX,《通用学术英语（技能篇）》以训练学生的学术英语技能和基本学术素养为主要内容，目标是为大学生在国内外开展专业学习和发展提供语言支撑。
C_697288,7,2.564,植物纤维化学,作物学,MOOCCubeX,该课程重点讲述植物纤维的生物结构和细胞形态、植物纤维的化学成分、提取物、纤维素、木质素、半纤维素的提取分离、化学结构及物理、化学特性等。包括绪论、植物纤维的生物结构和细胞形态、植物纤维化学成分、 水分存在形式、 提取物、 纤维素 、半纤维素、木素八个模块内容。
C_808654,7,2.564,计算机控制导论,未标注,MOOCCubeX,控制是工程的基础，计算机控制则是当代控制系统的主要形式。本课程借助LabVIEW工具，从信息处理角度讲授计算机控制系统的分析、设计和实现，帮助您提高解决工程控制问题的能力。
C_696695,7,2.564,CATTI翻译资格水平考试笔译备考基础课,未标注,MOOCCubeX,本课程适用于参加CATTI笔译考试的考生、英语专业和翻译专业学生、英语翻译爱好者。
C_682224,7,2.556,随机过程,未标注,MOOCCubeX,随机过程是对随机现象进行建模和分析的学科，是数理统计课程的进一步深化。该课程讲述了随机过程的基本概念和各种典型的随机过程。对研究生解决专业问题提供重要工具。
C_696884,7,2.554,财务管理,未标注,MOOCCubeX,财务管理的根本目标是股东财富或是公司价值的最大化。公司财务管理的决策效率直接关系到股东的利益。掌握财务管理的基本理论和方法不仅对于企业高管的正确决策至关重要，对于投资者正确理解一个公司的行为和价值同样至关重要。
C_696807,7,2.55,机械设计,未标注,MOOCCubeX,机械设计课程是研究机械零件的通用设计理论、原则和方法，并辅以现代设计方法与技术手段的课程。机械设计要求紧密联系工程实际，要创造性地开展机械产品设计，方法在创新，技术在发展，让机械设计的自动化、智能化成为可能。
C_696689,7,2.534,电路理论,未标注,MOOCCubeX,介绍电路基本定律和分析方法，包括直流电路、正弦稳态电路和动态电路分析三大部分。本课程2009年评为辽宁省精品课，使用的2本主编教材是“十五”国家级规划教材和辽宁省“十二五”规划教材。
C_881453,7,2.534,2015年清华大学研究生学位论文答辩（二）,未标注,MOOCCubeX,2014年清华大学首次将研究生答辩以MOOC形式发布于学堂在线平台，今年将迎来第二次研究生答辩视频。期待您继续关注。
C_682709,7,2.52,《纯粹理性批判》导论,哲学,MOOCCubeX,精读《纯粹理性批判》重要章节，对康德批判哲学有总体的把握；培养阅读西方哲学典籍的能力，特别是对概念、范畴的思辩能力，对问题的深入思考能力。要求在课下精读原典，能够明其大要，提出疑难。
C_682393,7,2.504,数理统计及其工程应用,未标注,MOOCCubeX,课程内容包括数理统计的基本理论和统计分析模型，并附有R和SPSS两个统计分析软件。突出案例教学，突出职业需求导向，提升职业能力，解决健康医疗、科学发现、技术创新、商业管理、政府决策中的实际问题，推动社会发展。
C_680841,7,2.504,内部控制与风险管理,管理科学与工程,MOOCCubeX,本课程通过视频讲授、案例分析、情景模拟、项目设计、讨论互动、练习测试等方式，帮助您全面学习企业内部控制与风险管理，带给您不一样的学习体验！
C_682452,7,2.496,现代生物学导论,未标注,MOOCCubeX,本门课程讲授生物学理论和探讨科研的本质。除了教师讲授外还配合动画、模型搭建、实验室实拍、科学家访谈等多种形式，丰富学生的学习维度。
C_696543,7,2.474,高等数学习题课,数学,MOOCCubeX,本课程是微积分课的补充，通过对课本内容回顾、扩充与习题讲解，使同学们理解微积分的数学思想，掌握微积分知识，提高运用微积分解决实际问题的能力。
C_697313,7,2.473,证券投资理论与实务,未标注,MOOCCubeX,本课主要讲授证券和证券市场基础知识、理论；证券市场组织结构；股票、债券、证券投资基金等资本市场基础工具和金融期货、金融期权等衍生工具投资方法；对宏观经济、行业发展和公司经营能进行正确分析，从而采取正确的投资决策。
C_682349,7,2.473,微纳加工技术,轻工技术与工程,MOOCCubeX,微纳加工广泛应用于物理、化学、材料、电子、机械、生物等学科。本课程目的是使学生掌握各种微纳加工基本原理，为未来研究打下很好的器件制备基础。
