course_id,user_id,preference
C_682505,U_11731,1.0
C_696709,U_11731,1.0
C_747690,U_11731,1.0
C_677236,U_11731,1.0
C_674938,U_11731,1.0
C_697398,U_11731,1.0
C_682138,U_11731,1.0
C_813182,U_11731,1.0
C_936987,U_11731,1.0
C_1645365,U_11731,1.0
C_948209,U_11731,1.0
C_927963,U_11731,1.0
C_927967,U_11731,1.0
C_1794464,U_11731,1.0
C_1795810,U_11731,1.0
C_682530,U_11731,1.0
C_688398,U_11731,1.0
C_676674,U_11731,1.0
C_1789696,U_11731,1.0
C_1903985,U_11731,1.0
C_682393,U_11731,1.0
C_1738959,U_11731,1.0
C_697360,U_11731,1.0
C_734015,U_11731,1.0
C_1912519,U_11731,1.0
C_682237,U_11731,1.0
C_697045,U_11731,1.0
C_1686971,U_11731,1.0
C_680830,U_11731,1.0
C_747047,U_11731,1.0
C_680812,U_11731,1.0
C_697797,U_11731,1.0
C_697056,U_11731,1.0
C_681744,U_11731,1.0
C_682479,U_11731,1.0
C_1912006,U_11731,1.0
C_916825,U_11731,1.0
C_694144,U_11731,1.0
C_1918338,U_11731,1.0
C_2189666,U_11731,1.0
C_2266746,U_11731,1.0
C_876705,U_11731,1.0
C_2229905,U_11731,1.0
C_697151,U_11731,1.0
C_697677,U_11731,1.0
C_681452,U_11731,1.0
C_948416,U_11731,1.0
C_676932,U_11732,2.97
C_677010,U_11732,2.82
C_881453,U_11732,2.61
C_696700,U_11732,1.83
C_674962,U_11732,1.77
C_676932,U_11733,2.88
C_1912006,U_11733,2.58
C_879054,U_11737,2.82
C_680933,U_11737,2.76
C_931245,U_11737,2.73
C_948410,U_11737,2.55
C_1428968,U_11737,2.46
C_677129,U_11737,2.31
C_682314,U_11748,3.0
C_697188,U_11748,2.97
C_677093,U_11748,2.67
C_947262,U_11766,2.88
C_697130,U_11766,2.85
C_674962,U_11834,2.91
C_682299,U_11863,2.94
C_922850,U_11863,2.91
C_674920,U_11863,2.67
C_676969,U_11863,2.55
C_1714449,U_11863,2.49
C_823309,U_11863,2.43
C_696897,U_11869,2.88
C_784069,U_11895,2.97
C_696927,U_11904,3.0
C_696753,U_11904,2.64
C_681001,U_11904,2.43
C_696968,U_11904,1.92
C_782490,U_11904,1.83
C_697108,U_11904,1.68
C_1825107,U_11904,1.56
C_629559,U_11904,1.2
C_677049,U_11904,1.14
C_735273,U_11922,2.94
C_676645,U_11983,2.94
C_696908,U_11983,2.88
C_676676,U_11983,2.85
C_697076,U_11983,2.64
C_784161,U_11983,2.55
C_681488,U_11983,2.49
C_680730,U_11983,2.4
C_934535,U_11983,2.1
C_696613,U_11983,1.59
C_694150,U_11983,1.41
C_735116,U_11983,1.29
C_682184,U_11983,1.26
C_875624,U_11983,1.0
C_677193,U_11983,1.0
C_707360,U_11983,1.0
C_697585,U_11983,1.0
C_840084,U_11983,1.0
C_680915,U_11983,1.0
C_758190,U_11983,1.0
C_948286,U_11983,1.0
C_947262,U_11983,1.0
C_934532,U_11983,1.0
C_680974,U_11983,1.0
C_948118,U_11983,1.0
C_681453,U_11983,1.0
C_947244,U_11983,1.0
C_682794,U_11983,1.0
C_707031,U_11983,1.0
C_697270,U_11983,1.0
C_676898,U_11983,1.0
C_682466,U_11983,1.0
C_735405,U_12036,2.85
C_681169,U_12036,2.52
C_682759,U_12039,3.0
C_697566,U_12046,2.7
C_696724,U_12155,2.76
C_1750781,U_12388,2.97
C_735107,U_12414,3.0
C_770738,U_12562,2.79
C_1797904,U_12579,2.85
C_862620,U_12587,2.79
C_682310,U_12587,2.73
C_682487,U_12602,2.88
C_756665,U_12644,3.0
C_682129,U_12669,2.97
C_676687,U_12669,2.82
C_866756,U_12669,2.73
C_680936,U_12669,2.58
C_770738,U_12669,2.16
C_801420,U_12669,2.07
C_2297250,U_12669,1.92
C_919146,U_12669,1.8
C_955163,U_12699,3.0
C_881436,U_12699,2.97
C_681032,U_12841,3.0
C_734054,U_13157,3.0
C_682589,U_13210,2.73
C_676683,U_13243,2.49
C_696942,U_13354,2.97
C_677023,U_13771,2.07
C_696892,U_13771,1.98
C_681409,U_13771,1.95
C_735155,U_13771,1.08
C_682479,U_13771,1.05
C_682473,U_13771,1.02
C_676682,U_13771,1.0
C_697165,U_13771,1.0
C_735239,U_13771,1.0
C_682277,U_13771,1.0
C_697236,U_13771,1.0
C_680731,U_13771,1.0
C_682304,U_13771,1.0
C_680769,U_13771,1.0
C_890276,U_13771,1.0
C_681099,U_13771,1.0
C_707035,U_13771,1.0
C_682338,U_13771,1.0
C_677142,U_13771,1.0
C_696942,U_13771,1.0
C_707031,U_13771,1.0
C_696968,U_13771,1.0
C_696994,U_13771,1.0
C_677038,U_13771,1.0
C_707037,U_13771,1.0
C_879040,U_13771,1.0
C_696994,U_14117,3.0
C_680762,U_14255,2.97
C_682515,U_14255,2.85
C_1825107,U_14255,2.82
C_682554,U_14255,2.79
C_697684,U_14374,2.85
C_680757,U_14467,2.97
C_696994,U_14489,2.97
C_682466,U_14489,2.88
C_697117,U_14489,2.79
C_682210,U_14489,2.64
C_677049,U_14489,2.61
C_676978,U_14489,2.46
C_697152,U_14489,1.86
C_677020,U_14489,1.35
C_697423,U_14489,1.26
C_696939,U_14489,1.0
C_697828,U_14489,1.0
C_770751,U_14489,1.0
C_696826,U_14489,1.0
C_696682,U_14489,1.0
C_735351,U_14519,3.0
C_883345,U_14519,2.91
C_677049,U_14519,2.88
C_696927,U_14614,2.97
C_696968,U_14651,2.88
C_676932,U_14756,3.0
C_707031,U_14756,2.94
C_674920,U_14756,2.76
C_681615,U_14765,2.67
C_696939,U_14765,2.4
C_677095,U_14765,2.22
C_696705,U_14765,1.44
C_682449,U_14765,1.32
C_682713,U_14803,2.97
C_674903,U_14897,2.97
C_696994,U_14915,3.0
C_696695,U_14915,2.97
C_873864,U_14921,2.97
C_1748240,U_14921,2.94
C_677023,U_15010,2.94
C_629559,U_15010,2.85
C_697007,U_15010,2.61
C_2332739,U_15144,2.94
C_696939,U_15398,2.91
C_682581,U_15398,2.85
C_1756062,U_15398,2.82
C_735377,U_15413,2.94
C_676963,U_15413,2.91
C_697067,U_15417,3.0
C_682277,U_15488,3.0
C_735317,U_15545,3.0
C_2215477,U_15737,1.0
C_866756,U_15873,2.91
C_697110,U_15873,2.88
C_697069,U_15969,2.94
C_948136,U_16118,2.94
C_813290,U_16118,2.73
C_735364,U_16365,2.85
C_681005,U_16365,2.76
C_707093,U_16365,2.73
C_676661,U_16365,2.7
C_697032,U_16365,2.64
C_696994,U_16365,2.58
C_696901,U_16660,2.94
C_696840,U_16717,2.94
C_682319,U_16732,2.88
C_697130,U_16986,3.0
C_697236,U_17031,2.79
C_854832,U_17031,2.73
C_682754,U_17178,2.97
C_681076,U_17570,2.82
C_905197,U_17596,3.0
C_697073,U_17596,2.88
C_696746,U_17629,3.0
C_682190,U_17630,2.97
C_674914,U_17667,3.0
C_943258,U_17679,2.55
C_947248,U_17679,2.46
C_697229,U_17679,2.25
C_697003,U_17693,3.0
C_922865,U_17711,2.94
C_943274,U_17711,2.91
C_680824,U_17711,2.85
C_697423,U_17711,2.55
C_677028,U_17711,2.52
C_680879,U_17711,2.49
C_677043,U_17711,2.46
C_781494,U_17719,3.0
C_747024,U_17719,2.88
C_697018,U_17719,2.64
C_948113,U_17721,3.0
C_696911,U_17721,2.91
C_735259,U_17721,2.88
C_697034,U_17731,2.82
C_680860,U_17737,2.79
C_819191,U_17767,3.0
C_898359,U_17774,2.97
C_707126,U_17843,2.97
C_680785,U_17843,2.76
C_680933,U_17857,2.94
C_696927,U_17857,2.88
C_947233,U_17857,2.4
C_1732839,U_18236,2.94
C_931245,U_18296,3.0
C_696942,U_18296,2.97
C_697381,U_18327,2.97
C_697405,U_18327,2.91
C_676642,U_18433,2.91
C_680752,U_18622,2.79
C_676820,U_18622,2.61
C_707035,U_18622,2.46
C_696897,U_18622,2.4
C_696954,U_18622,2.37
C_677167,U_18622,2.16
C_735351,U_18695,2.97
C_697825,U_18741,2.85
C_1896509,U_18741,2.76
C_676651,U_18782,3.0
C_947237,U_18798,3.0
C_735183,U_18798,2.94
C_677010,U_18964,2.85
C_682515,U_18964,2.79
C_681407,U_18964,2.01
C_1755952,U_18971,2.94
C_697407,U_18971,2.91
C_682259,U_19154,3.0
C_697149,U_19154,2.88
C_759037,U_19224,2.97
C_1811739,U_20269,2.79
C_799796,U_20282,2.67
C_674971,U_20282,2.31
C_799800,U_20282,2.22
C_735317,U_20282,2.19
C_1410386,U_20287,2.64
C_682734,U_20287,2.43
C_697828,U_20287,2.37
C_697423,U_20287,2.34
C_697106,U_20287,2.1
C_697236,U_20287,1.89
C_694143,U_20287,1.83
C_680785,U_20315,2.49
C_697113,U_20315,2.16
C_936949,U_20315,2.04
C_948239,U_20315,1.68
C_948415,U_20315,1.47
C_948389,U_20315,1.32
C_682383,U_20315,1.26
C_697677,U_20315,1.2
C_696998,U_20315,1.14
C_697035,U_20315,1.0
C_797938,U_20315,1.0
C_681756,U_20315,1.0
C_707127,U_20315,1.0
C_948080,U_20315,1.0
C_948040,U_20315,1.0
C_948136,U_20315,1.0
C_1795810,U_20315,1.0
C_1875498,U_20315,1.0
C_947249,U_20315,1.0
C_682240,U_20315,1.0
C_1912006,U_20315,1.0
C_2335763,U_20315,1.0
C_677087,U_20365,2.94
C_697091,U_20375,2.73
C_786631,U_20394,2.94
C_696988,U_20395,1.98
C_735338,U_20395,1.86
C_813434,U_20395,1.59
C_948296,U_20395,1.26
C_682149,U_20395,1.17
C_1824926,U_20395,1.05
C_676969,U_20395,1.0
C_696800,U_20395,1.0
C_948269,U_20400,2.97
C_947252,U_20400,2.61
C_948427,U_20400,2.58
C_948410,U_20400,2.55
C_883345,U_20432,2.91
C_696724,U_20480,2.97
C_948432,U_20659,3.0
C_680898,U_20787,2.49
C_680716,U_20985,3.0
C_697748,U_21020,2.94
C_629558,U_21028,2.82
C_654506,U_21028,2.79
C_948427,U_21028,2.46
C_1918363,U_21028,2.28
C_948468,U_21138,2.97
C_696994,U_21300,2.85
C_679390,U_21300,2.82
C_696994,U_21645,3.0
C_754897,U_21645,2.94
C_876705,U_21645,2.88
C_697684,U_21645,2.49
C_696911,U_21645,2.46
C_681754,U_21726,2.55
C_697026,U_21726,2.04
C_936971,U_21726,1.98
C_769301,U_21726,1.5
C_898310,U_21726,1.0
C_680961,U_21726,1.0
C_697051,U_21726,1.0
C_854902,U_21726,1.0
C_947250,U_21726,1.0
C_685664,U_21726,1.0
C_680784,U_21726,1.0
C_811503,U_21726,1.0
C_948389,U_21726,1.0
C_680731,U_21726,1.0
C_682633,U_21726,1.0
C_674968,U_21726,1.0
C_2059297,U_21726,1.0
C_934535,U_21726,1.0
C_760442,U_21726,1.0
C_2297227,U_21726,1.0
C_2336296,U_21726,1.0
C_947258,U_21726,1.0
C_2256608,U_21852,2.91
C_782555,U_21853,2.82
C_680745,U_21879,2.94
C_883345,U_21879,2.85
C_943253,U_21879,2.79
C_1428968,U_21879,2.55
C_629559,U_21879,2.46
C_799800,U_21879,2.28
C_676651,U_21879,2.1
C_1756077,U_21879,2.04
C_676697,U_22291,2.94
C_681369,U_22291,2.79
C_854846,U_22333,2.91
C_948409,U_22333,2.88
C_936973,U_22471,2.58
C_681406,U_22505,2.97
C_735214,U_22632,2.7
C_866164,U_22632,2.64
C_697284,U_22632,2.43
C_680777,U_22632,2.34
C_696911,U_22632,1.98
C_801420,U_22632,1.95
C_696679,U_22632,1.92
C_680779,U_22632,1.59
C_680993,U_22632,1.56
C_682387,U_22632,1.44
C_936990,U_22632,1.32
C_943223,U_22632,1.29
C_948419,U_22632,1.0
C_735046,U_22632,1.0
C_682164,U_22632,1.0
C_1714443,U_22632,1.0
C_922867,U_22632,1.0
C_949540,U_22632,1.0
C_697270,U_22632,1.0
C_676969,U_22632,1.0
C_1738959,U_22632,1.0
C_1894860,U_22632,1.0
C_696700,U_22677,2.91
C_677010,U_22677,2.88
C_697267,U_22677,2.73
C_799796,U_22721,2.97
C_676917,U_22728,2.94
C_851362,U_22728,2.85
C_677136,U_22728,2.58
C_696955,U_22743,2.94
C_681655,U_23121,2.82
C_746997,U_23121,2.61
C_697306,U_23121,2.34
C_735362,U_23121,2.22
C_697423,U_23517,2.85
C_879054,U_23517,2.76
C_707025,U_23517,2.7
C_707038,U_23620,3.0
C_696787,U_23649,2.94
C_680805,U_23850,2.85
C_697092,U_23850,2.82
C_674903,U_24013,3.0
C_707119,U_24021,2.88
C_680943,U_24025,2.97
C_922860,U_24025,2.85
C_697091,U_24043,3.0
C_1781818,U_24056,2.79
C_681663,U_24067,2.88
C_936973,U_24067,2.58
C_697270,U_24067,2.25
C_1428968,U_24067,2.04
C_1825107,U_24067,1.23
C_1410117,U_24067,1.0
C_916828,U_24086,2.94
C_707081,U_24086,2.85
C_735241,U_24089,2.91
C_697401,U_24089,2.46
C_873864,U_24148,3.0
C_696994,U_24164,2.94
C_696555,U_24195,2.91
C_697117,U_24233,2.97
C_696994,U_24235,3.0
C_676913,U_24241,2.91
C_697161,U_24244,2.97
C_696656,U_24248,2.73
C_696884,U_24260,2.88
C_677010,U_24260,2.85
C_916828,U_24260,2.76
C_677130,U_24265,2.97
C_696789,U_24275,2.4
C_696988,U_24275,2.34
C_696700,U_24275,2.28
C_746997,U_24275,2.16
C_931248,U_24275,2.13
C_943250,U_24275,2.1
C_677105,U_24275,2.01
C_676953,U_24275,1.98
C_1641647,U_24275,1.83
C_696994,U_24275,1.77
C_682512,U_24275,1.59
C_707032,U_24275,1.5
C_682229,U_24275,1.38
C_854832,U_24275,1.14
C_682356,U_24275,1.05
C_1764865,U_24275,1.0
C_676937,U_24275,1.0
C_697778,U_24275,1.0
C_682683,U_24275,1.0
C_696692,U_24275,1.0
C_735364,U_24275,1.0
C_696812,U_24277,2.73
C_676907,U_24277,2.64
C_682473,U_24277,2.52
C_677146,U_24277,2.28
C_694150,U_24277,2.19
C_696638,U_24277,2.13
C_681033,U_24277,2.01
C_697360,U_24277,1.62
C_789833,U_24277,1.59
C_696994,U_24277,1.47
C_797938,U_24277,1.44
C_682222,U_24277,1.32
C_697167,U_24277,1.29
C_694162,U_24277,1.26
C_734067,U_24277,1.11
C_948241,U_24277,1.0
C_676651,U_24277,1.0
C_857825,U_24277,1.0
C_1412527,U_24277,1.0
C_707025,U_24277,1.0
C_680738,U_24277,1.0
C_682586,U_24277,1.0
C_881485,U_24277,1.0
C_1776760,U_24277,1.0
C_947244,U_24277,1.0
C_1732839,U_24277,1.0
C_948417,U_24277,1.0
C_735317,U_24277,1.0
C_1925896,U_24277,1.0
C_786471,U_24284,2.82
C_911733,U_24284,2.61
C_676683,U_24284,2.52
C_680931,U_24284,2.49
C_696720,U_24290,2.97
C_677010,U_24290,2.76
C_697828,U_24290,2.7
C_735441,U_24290,2.61
C_677133,U_24290,2.58
C_1767126,U_24290,2.43
C_922850,U_24296,2.79
C_916828,U_24296,2.55
C_735351,U_24296,2.49
C_696740,U_24300,3.0
C_948235,U_24351,3.0
C_680841,U_24351,2.34
C_676649,U_24351,2.07
C_677087,U_24351,1.98
C_1647264,U_24351,1.29
C_934522,U_24351,1.23
C_948137,U_24351,1.0
C_677020,U_24436,2.94
C_674903,U_24441,2.94
C_680808,U_24441,2.61
C_682183,U_24441,2.43
C_735321,U_24441,2.37
C_680762,U_24441,1.95
C_948412,U_24441,1.92
C_682345,U_24441,1.86
C_681460,U_24441,1.5
C_1771177,U_24450,2.91
C_697236,U_24482,3.0
C_1940647,U_24482,2.64
C_756747,U_24511,2.91
C_911160,U_24563,2.91
C_948209,U_24852,2.88
C_879111,U_24852,2.79
C_696968,U_24934,2.97
C_629559,U_24934,2.94
C_697091,U_24934,2.88
C_747056,U_24934,2.82
C_697165,U_25190,2.97
C_823326,U_25211,3.0
C_947260,U_25211,2.46
C_854843,U_25214,2.97
C_696835,U_25214,2.82
C_697778,U_25243,2.94
C_697155,U_25265,2.85
C_697130,U_25278,3.0
C_873864,U_25278,2.94
C_916828,U_25298,3.0
C_707081,U_25298,2.61
C_677129,U_25298,2.52
C_1806527,U_25298,1.8
C_682737,U_25298,1.53
C_770751,U_25298,1.47
C_707035,U_25302,3.0
C_697423,U_25302,2.94
C_682485,U_25313,3.0
C_696700,U_25323,2.97
C_696724,U_25323,2.7
C_697176,U_25323,2.55
C_735342,U_25323,2.43
C_854855,U_25323,2.37
C_697299,U_25346,2.94
C_883345,U_25363,2.88
C_677089,U_25384,3.0
C_694163,U_25384,2.94
C_948049,U_25384,2.91
C_746997,U_25388,2.73
C_948410,U_25388,2.49
C_1903985,U_25388,2.37
C_697405,U_25388,2.01
C_922850,U_25388,1.74
C_680836,U_25390,2.82
C_926165,U_25390,2.79
C_696968,U_25403,2.91
C_674971,U_25406,2.61
C_697374,U_25499,2.88
C_854843,U_25528,2.97
C_1806527,U_25532,3.0
C_948436,U_25532,2.79
C_681756,U_25532,2.76
C_1741507,U_25532,2.7
C_2328478,U_25532,2.61
C_782490,U_25548,2.97
C_697405,U_25552,2.94
C_1795810,U_25552,2.79
C_749769,U_25552,2.73
C_696800,U_25555,2.91
C_2095102,U_25557,2.85
C_949540,U_25653,2.91
C_676932,U_25653,2.82
C_697034,U_25731,3.0
C_682344,U_25846,2.94
C_735364,U_25944,3.0
C_697170,U_26031,3.0
C_676676,U_26053,2.94
C_681105,U_26067,2.91
C_696942,U_26067,2.85
C_696687,U_26084,2.76
C_682506,U_26184,2.91
C_676932,U_26184,2.85
C_681678,U_26184,2.64
C_697166,U_26184,2.52
C_735342,U_26184,2.04
C_735389,U_26294,2.67
C_682388,U_26355,2.97
C_883345,U_26416,2.88
C_677076,U_26436,2.97
C_696679,U_26459,2.94
C_676683,U_26486,3.0
C_746997,U_26519,2.94
C_676673,U_26712,3.0
C_916821,U_26795,2.94
C_677087,U_26797,2.97
C_801420,U_26797,2.91
C_947244,U_26810,3.0
C_955163,U_26810,2.97
C_697395,U_26897,2.88
C_696679,U_26985,3.0
C_883345,U_26985,2.97
C_770738,U_26985,2.94
C_782555,U_26985,2.91
C_697096,U_27087,2.91
C_811503,U_27135,3.0
C_674903,U_27285,2.64
C_735143,U_27285,2.43
C_676676,U_27285,2.37
C_674971,U_27285,2.13
C_677020,U_27285,2.1
C_674912,U_27285,1.74
C_697748,U_27285,1.71
C_682256,U_27285,1.62
C_697073,U_27285,1.2
C_917306,U_27285,1.08
C_682685,U_27306,2.91
C_682485,U_27374,3.0
C_780629,U_27457,2.97
C_916828,U_27457,2.91
C_696720,U_27568,2.91
C_680789,U_27568,2.76
C_800360,U_27568,2.25
C_682702,U_27602,2.97
C_808528,U_27614,3.0
C_677019,U_27614,2.91
C_681636,U_27614,2.34
C_948410,U_27614,2.25
C_948409,U_27614,2.04
C_934526,U_27614,2.01
C_2328543,U_27614,1.65
C_707031,U_28218,2.46
C_696942,U_28218,2.4
C_854854,U_28218,1.89
C_682222,U_28218,1.86
C_682349,U_28218,1.59
C_735373,U_28218,1.29
C_696877,U_28218,1.2
C_697176,U_28218,1.0
C_680804,U_28218,1.0
C_682665,U_28218,1.0
C_697405,U_28285,3.0
C_680762,U_28317,3.0
C_696724,U_28503,2.97
C_883345,U_28503,2.94
C_697791,U_28503,2.88
C_770738,U_28534,2.97
C_697821,U_28534,2.94
C_682463,U_28573,3.0
C_697064,U_28573,2.94
C_1429234,U_28596,3.0
C_696700,U_28673,2.91
C_681737,U_28813,2.64
C_676662,U_28813,2.37
C_947154,U_28813,2.13
C_697149,U_28879,3.0
C_676932,U_29025,2.97
C_697076,U_29025,2.91
C_1765606,U_29029,3.0
C_677243,U_29091,2.73
C_948079,U_29091,2.61
C_697791,U_29091,1.92
C_682546,U_29138,2.97
C_696679,U_29140,2.7
C_883345,U_29177,2.97
C_677076,U_29191,2.79
C_697821,U_29191,2.7
C_682183,U_29195,2.97
C_770738,U_29205,2.97
C_881462,U_29297,2.97
C_680770,U_29297,2.43
C_735448,U_29297,2.07
C_676932,U_29383,2.97
C_697027,U_29441,2.91
C_681460,U_29441,2.88
C_697289,U_29546,3.0
C_682379,U_29556,3.0
C_883372,U_29556,2.97
C_677049,U_29854,2.67
C_697299,U_29978,2.94
C_682353,U_30342,2.88
C_934520,U_30419,2.94
C_696554,U_30626,2.13
C_1527433,U_31270,2.91
C_707081,U_31270,2.73
C_676996,U_31287,3.0
C_936973,U_31287,2.43
C_1825200,U_31287,1.98
C_697147,U_31295,2.94
C_681009,U_31308,3.0
C_758183,U_31326,3.0
C_694158,U_31326,2.97
C_677010,U_31470,3.0
C_916828,U_31614,2.97
C_697360,U_31614,2.58
C_682222,U_31614,2.46
C_707358,U_31614,2.4
C_948209,U_31636,2.97
C_676937,U_31692,2.91
C_676651,U_31692,2.28
C_782555,U_31692,1.98
C_677159,U_31831,2.97
C_676937,U_31882,2.88
C_697096,U_31902,2.52
C_676932,U_31902,2.4
C_680870,U_31902,2.28
C_676664,U_31902,2.16
C_1797904,U_31902,2.01
C_1428968,U_31902,1.86
C_747064,U_31902,1.5
C_883345,U_31914,2.97
C_697112,U_31914,2.91
C_1765606,U_31990,2.97
C_696746,U_32153,2.91
C_697821,U_32230,2.94
C_948209,U_32276,2.97
C_1429002,U_32341,2.94
C_676820,U_32370,3.0
C_696724,U_32398,2.85
C_932176,U_32399,2.49
C_2218203,U_32399,2.43
C_682636,U_32555,2.97
C_696863,U_32569,3.0
C_707067,U_32569,2.79
C_682239,U_32569,2.76
C_1789697,U_32569,2.58
C_697791,U_32652,2.97
C_696724,U_32652,2.85
C_1738959,U_32652,2.64
C_696994,U_32700,3.0
C_697293,U_32700,2.97
C_707093,U_32700,2.73
C_674953,U_32843,3.0
C_676664,U_32858,2.97
C_737512,U_33002,2.91
C_696892,U_33002,2.85
C_696506,U_33002,2.82
C_697096,U_33002,2.76
C_682472,U_33002,2.34
C_688336,U_33405,2.85
C_735389,U_33405,2.4
C_682473,U_33405,2.19
C_676917,U_33405,2.01
C_1527362,U_33405,1.89
C_1761364,U_33405,1.74
C_1755925,U_33405,1.71
C_677130,U_33405,1.38
C_696860,U_33526,2.55
C_948079,U_33526,2.52
C_680730,U_33555,2.97
C_682624,U_33557,2.79
C_948216,U_33610,2.61
C_735157,U_33610,2.52
C_697008,U_33610,2.25
C_682442,U_33610,2.07
C_680745,U_33610,1.92
C_682379,U_33610,1.83
C_697721,U_33610,1.56
C_696673,U_33610,1.44
C_680968,U_33610,1.35
C_948468,U_33610,1.11
C_1731918,U_33610,1.08
C_936913,U_33610,1.05
C_677076,U_33610,1.02
C_682346,U_33610,1.0
C_1731879,U_33610,1.0
C_1552662,U_33859,2.97
C_682671,U_33907,2.61
C_697288,U_33917,3.0
C_682280,U_33917,2.61
C_682374,U_33917,2.58
C_873858,U_33917,2.37
C_681084,U_33954,2.85
C_735046,U_33995,2.91
C_680762,U_33996,2.85
C_735351,U_33996,1.95
C_680910,U_33996,1.0
C_696679,U_33996,1.0
C_1552662,U_33996,1.0
C_707381,U_33996,1.0
C_1750779,U_33996,1.0
C_948216,U_33996,1.0
C_1756063,U_33996,1.0
C_934522,U_33996,1.0
C_2242137,U_33996,1.0
C_1797904,U_33996,1.0
C_682551,U_34036,2.94
C_696826,U_34063,2.58
C_677130,U_34063,2.25
C_931250,U_34063,2.19
C_922850,U_34289,2.97
C_948488,U_34289,2.79
C_681373,U_34308,2.94
C_747056,U_34496,2.85
C_808528,U_34531,3.0
C_1412527,U_34531,2.61
C_756665,U_34531,2.58
C_682431,U_34531,1.98
C_799800,U_34531,1.74
C_948468,U_34677,2.85
C_873864,U_34805,3.0
C_696720,U_34805,2.97
C_707096,U_34828,2.91
C_629559,U_34828,2.82
C_696679,U_34868,2.97
C_682345,U_34868,2.94
C_1794464,U_34896,2.88
C_696903,U_34976,2.91
C_696724,U_34988,2.76
C_682189,U_34989,2.91
C_766203,U_35001,2.97
C_682597,U_35001,2.85
C_680985,U_35001,2.64
C_1912519,U_35001,2.61
C_707031,U_35022,3.0
C_676932,U_35034,2.94
C_696994,U_35105,3.0
C_696740,U_35111,2.97
C_948412,U_35117,2.79
C_947252,U_35203,2.97
C_911133,U_35212,2.7
C_799800,U_35233,2.4
C_947252,U_35258,2.67
C_677030,U_35281,2.28
C_696596,U_35281,2.16
C_735064,U_35281,1.65
C_697167,U_35281,1.56
C_696855,U_35281,1.44
C_676695,U_35281,1.38
C_697176,U_35281,1.32
C_680762,U_35281,1.02
C_747047,U_35281,1.0
C_677159,U_35281,1.0
C_746968,U_35281,1.0
C_697035,U_35281,1.0
C_1025079,U_35281,1.0
C_677218,U_35392,2.85
C_682360,U_35392,2.61
C_682260,U_35401,2.94
C_1886685,U_35413,1.47
C_677172,U_35492,3.0
C_943258,U_35492,2.91
C_696740,U_35522,2.97
C_948423,U_35676,2.7
C_696554,U_35690,3.0
C_682379,U_35690,2.97
C_735351,U_35694,2.94
C_1797904,U_35694,2.31
C_1944726,U_35694,2.22
C_1761386,U_35694,2.01
C_735107,U_35980,2.94
C_696922,U_35980,2.91
C_707119,U_36060,2.79
C_680753,U_36060,2.7
C_697293,U_36060,2.52
C_676915,U_36060,2.16
C_735157,U_36060,1.83
C_697035,U_36060,1.44
C_681745,U_36060,1.41
C_697165,U_36060,1.32
C_735338,U_36063,2.94
C_799796,U_36088,2.97
C_697091,U_36109,2.79
C_682210,U_36109,2.76
C_682324,U_36122,2.91
C_676913,U_36122,2.88
C_1750786,U_36122,2.61
C_697072,U_36227,3.0
C_676932,U_36232,3.0
C_770751,U_36496,2.97
C_707022,U_36496,2.85
C_681197,U_36667,3.0
C_677133,U_36667,2.01
C_735253,U_36687,2.97
C_680780,U_36687,2.85
C_707112,U_36687,2.73
C_681400,U_36687,2.67
C_681432,U_36687,2.64
C_733993,U_36687,2.31
C_681719,U_36687,2.28
C_916838,U_36687,2.01
C_1776283,U_36687,1.98
C_769293,U_36733,3.0
C_682486,U_36741,2.64
C_697068,U_36752,3.0
C_674903,U_36756,2.97
C_696700,U_36764,2.82
C_696994,U_36764,2.64
C_845950,U_36764,2.55
C_697468,U_36812,2.79
C_682183,U_36930,3.0
C_696968,U_37284,2.97
C_696679,U_37408,2.97
C_697821,U_37557,3.0
C_676953,U_37557,2.91
C_696700,U_37569,2.97
C_697117,U_37569,2.88
C_696679,U_37602,3.0
C_696700,U_37602,2.97
C_707031,U_37603,2.76
C_696899,U_37638,2.94
C_799796,U_37645,2.97
C_696863,U_37654,3.0
C_696679,U_37666,2.88
C_682360,U_37666,2.79
C_697161,U_37666,2.55
C_947773,U_37666,2.01
C_681502,U_37666,1.86
C_681475,U_37666,1.35
C_681369,U_37666,1.26
C_682581,U_37666,1.08
C_697045,U_37666,1.0
C_793017,U_37666,1.0
C_681453,U_37666,1.0
C_948435,U_37666,1.0
C_1794464,U_37726,2.97
C_696927,U_37757,2.97
C_697422,U_37757,2.91
C_696946,U_37757,2.85
C_707073,U_37757,2.7
C_883345,U_37914,2.94
C_735317,U_38009,2.91
C_697288,U_38021,3.0
C_680958,U_38021,2.97
C_837980,U_38063,2.97
C_697236,U_38069,3.0
C_696729,U_38075,2.79
C_734011,U_38110,3.0
C_1428968,U_38110,2.97
C_680975,U_38112,2.58
C_947252,U_38112,2.43
C_707373,U_38112,2.31
C_677014,U_38112,2.22
C_680836,U_38112,1.65
C_948092,U_38112,1.62
C_948431,U_38112,1.59
C_682546,U_38112,1.14
C_677164,U_38112,1.0
C_677130,U_38112,1.0
C_681754,U_38123,2.94
C_948395,U_38123,2.82
C_1741554,U_38123,2.79
C_681034,U_38126,2.85
C_682256,U_38194,3.0
C_682819,U_38194,2.91
C_676902,U_38258,2.4
C_676996,U_38258,2.34
C_682683,U_38307,2.91
C_789278,U_38375,3.0
