course_id,course_name,old_category,new_category,reason
C_680979,感染病学,未标注,医学,keywords:医学|临床|传染病|疾病|诊断
C_680999,药理学,未标注,医学,keywords:药物|药理|血液
C_735280,药理学,未标注,医学,keywords:医学|临床|药物|药学|药理
C_681011,预防医学导论,未标注,医学,keywords:医学|预防医学|健康
C_681033,妇产科护理学,未标注,医学,keywords:护理|疾病|健康
C_681415,小儿推拿学,未标注,医学,keywords:医学|疾病|治疗
C_681519,创新药物研发与产业化,未标注,医学,keywords:药物|药学
C_681661,正常人体功能,未标注,医学,keywords:医学|临床|药理|疾病|生理
C_681715,中医内科学,未标注,教育学,fallback:generic_course
C_681720,剖析肌肉结构，拥有健康生命,未标注,医学,keywords:健康
C_682165,妊娠与疾病,未标注,医学,keywords:临床|疾病|健康
C_682451,输血学及输血学检验技术,未标注,医学,keywords:医学|临床|免疫|疾病|治疗
C_682567,健康与健康能力,未标注,医学,keywords:医学|疾病|健康
C_694168,人体生理学,未标注,医学,keywords:医学|生理
C_696988,针灸百日通,未标注,医学,keywords:治疗
C_697144,药剂学,未标注,医学,keywords:临床|药物|药学
C_697162,抗菌药物耐药性,未标注,医学,keywords:药物
C_734028,中医养生与亚健康防治,未标注,医学,keywords:健康
C_697120,医学微生物学,未标注,医学,keywords:医学|临床|免疫|病原|疾病
C_735030,妊娠与分娩,未标注,医学,keywords:医学|健康
C_735079,生命教育——户外运动安全救护,未标注,艺术学,design_context_art:动画
C_735096,呼吸系统疾病,未标注,医学,keywords:临床|疾病|诊断|治疗|流行病
C_855688,法医病理学,未标注,医学,keywords:医学|疾病
C_735195,循证护理与知识转化,未标注,医学,keywords:临床|护理
C_808526,人体胚胎学总论,未标注,医学,keywords:胚胎
C_697006,运动生理学,未标注,医学,keywords:生理
C_735077,毒理学基础,未标注,医学,keywords:医学|临床|公共卫生|预防医学|健康
C_676940,自我塑造：成功五要素,未标注,教育学,fallback:generic_course
C_677181,知识产权法与创新保护,未标注,法学,keywords:知识产权
C_676635,大学生职业生涯规划,未标注,教育学,keywords:教学
C_707063,创·课十讲：下一只独角兽的摇篮课,未标注,管理学,keywords:创业
C_676646,创业基础,未标注,管理学,override:创业
C_697289,创新思维与发明问题解决方法,未标注,管理学,keywords:管理|公共管理
C_682145,人体解剖学,未标注,医学,keywords:医学|解剖
C_707081,人工智能原理,未标注,工学,keywords:人工智能|机器学习
C_735122,中医的理与法,未标注,医学,keywords:临床|疾病|诊断
C_697173,大学生国家安全教育,未标注,教育学,keywords:教育
C_682559,女性常见疾病知晓与预防,未标注,医学,keywords:医学|疾病
C_682551,中西医结合妇产科学,未标注,医学,keywords:医学|临床|疾病|诊断|生理
C_697113,科学运动与健康,未标注,医学,keywords:健康
C_823333,运动治疗技术,未标注,医学,keywords:疾病|治疗|康复
C_927959,武器系统分析与设计,未标注,工学,design_context_engineering:系统|工程
C_927961,电力系统继电保护,未标注,工学,design_context_engineering:系统|工程|设备
C_927968,毛泽东思想和中国特色社会主义理论体系概论,未标注,军事学,same_name:军队政治工作学
C_927972,智慧中国英语说,未标注,文学,keywords:英语|国文
C_927975,核反应堆物理分析(上),未标注,理学,keywords:物理
C_927980,思想道德修养与法律基础,未标注,军事学,same_name:军队政治工作学
C_881314,北邮认证：人工智能基础,未标注,工学,keywords:网络|人工智能
C_931245,韩语日常会话入门,未标注,文学,keywords:语言|国文
C_931248,电力电子技术,未标注,工学,keywords:计算机|通信|电子|控制|交通
C_931250,芭蕾形体,未标注,教育学,keywords:教育|教学
C_931252,大学生心理健康,未标注,教育学,keywords:教学|心理
C_931256,程序设计语言（C语言）,未标注,工学,override:程序设计
C_932172,消防技术装备,未标注,教育学,fallback:generic_course
C_932176,网络安全技术(上海高校精品课程),未标注,工学,keywords:网络|控制
C_932179,医学细胞生物学,未标注,医学,keywords:医学|疾病
C_932180,会计学,未标注,管理学,override:会计学
C_932181,土木工程材料,未标注,工学,keywords:建筑|土木|材料
C_934510,颈肩腰腿痛中医防治,未标注,医学,keywords:健康
C_934522,网络信息检索,未标注,工学,keywords:网络
C_934528,犯罪心理学,未标注,法学,keywords:犯罪
C_934530,速滑及短道速滑基础理论与训练,未标注,教育学,fallback:generic_course
C_934532,带你听懂中国传统音乐,未标注,艺术学,keywords:音乐
C_934534,音乐与健康,未标注,医学,keywords:生理|健康
C_934535,军事历史——第二次世界大战史,未标注,军事学,keywords:军事|战争
C_936936,计算机网络工程实践,未标注,工学,keywords:计算机|软件|网络
C_936943,舰载机导论,未标注,军事学,keywords:舰载机
C_936949,轻松学测量,未标注,工学,keywords:测绘
C_936954,液压传动,未标注,工学,keywords:控制|机械
C_936957,爆炸气体动力学,未标注,理学,keywords:力学
C_936963,惯性导航原理,未标注,工学,keywords:控制
C_936968,柴油机构造与使用,未标注,工学,keywords:能源
C_936971,体育与社会,未标注,经济学,keywords:经济
C_936973,西方哲学史,未标注,哲学,keywords:哲学
C_936977,诊断学,未标注,医学,keywords:诊断
C_936983,创意手工,未标注,教育学,fallback:generic_course
C_936987,Python程序设计：从通用基础到前沿应用,未标注,工学,override:程序设计
C_936990,结构力学（一）,未标注,理学,keywords:力学
C_936997,常见肿瘤的诊断和综合治疗,未标注,医学,keywords:医学|诊断|治疗|肿瘤
C_937262,核心能力训练营：职场精英必备的6大核心能力,未标注,教育学,fallback:generic_course
C_939360,医学基因组学,未标注,医学,keywords:医学|医学生
C_943223,复合材料设计与成型,未标注,工学,design_context_engineering:材料
C_943226,绳索救助技术应用,未标注,教育学,fallback:generic_course
C_943228,数据链技术与系统,未标注,工学,keywords:网络|通信
C_943234,自动化导论,未标注,工学,keywords:自动化
C_943237,信号与系统分析,未标注,工学,keywords:信号与系统
C_943247,SQL Server轻松学,未标注,工学,keywords:数据库
C_943250,柔性电子技术,未标注,工学,keywords:电子
C_943253,商业计划书模块化制作与演示设计,未标注,管理学,override:商业计划书
C_943254,计算机网络,未标注,工学,same_name:计算机科学与技术
C_943255,电路分析基础就是这点事儿,未标注,工学,override:电路
C_943258,物理学与世界进步,未标注,理学,keywords:物理
C_943265,环境艺术设计原理,未标注,艺术学,override:艺术设计
C_943267,电影中的经典音乐,未标注,艺术学,keywords:音乐|钢琴|电影
C_943271,法医物证学,未标注,教育学,fallback:generic_course
C_943274,常微分方程,未标注,理学,keywords:数学
C_943962,深度迁移学习在NLP当中的应用和实践,未标注,管理学,keywords:企业
C_947147,智能会计,未标注,管理学,keywords:会计|财务
C_947149,软件体系结构,未标注,工学,design_context_engineering:系统|工程|结构|软件
C_947152,时尚有氧塑身,未标注,医学,keywords:健康
C_947154,中国服饰的前世今生,未标注,军事学,keywords:战争
C_947158,声纳技术,未标注,军事学,keywords:战略
C_947160,园林树木学,未标注,农学,override:园林
C_947161,伦理学概论,未标注,哲学,keywords:伦理
C_947162,动作捕捉技术与应用,未标注,艺术学,keywords:动画
C_947164,从“入口”到“出口”：规划好你的大学生活,未标注,教育学,fallback:generic_course
C_947165,图案设计与空间应用,未标注,艺术学,override:图案设计
C_947167,中医医院管理学,未标注,管理学,keywords:管理
C_947168,创业管理,未标注,管理学,override:创业
C_947169,会计学原理,未标注,管理学,override:会计学
C_947229,生活与生态,未标注,农学,keywords:农业
C_947231,实用英语写作,未标注,文学,override:实用英语
C_947233,中级财务会计,未标注,管理学,keywords:会计|财务
C_947234,财务管理,未标注,管理学,override:财务管理
C_947237,化工工程制图,未标注,工学,design_context_engineering:工程
C_947239,有机化学,未标注,理学,same_name:化学
C_947240,食品营养与卫生学,未标注,医学,keywords:健康
C_947241,服务营销,未标注,管理学,override:营销
C_947242,中药化学,未标注,理学,keywords:化学
C_947243,营养与食品卫生学,未标注,医学,keywords:健康|营养学
C_947244,兵棋,未标注,军事学,keywords:战争
C_947245,C语言程序设计,未标注,工学,override:程序设计
C_947246,编译原理,未标注,工学,override:编译原理
C_947248,科学哲学,未标注,哲学,keywords:哲学
C_947249,外科学,未标注,医学,keywords:临床|诊断|治疗
C_947250,肌肉骨骼康复,未标注,医学,keywords:诊断|治疗|健康|康复
C_947251,嵌入式软件设计,未标注,工学,override:软件设计
C_947257,教育经济学,未标注,经济学,keywords:经济学|经济|投资
C_947260,跟着案例循序渐进学习c,未标注,工学,design_context_engineering:程序|计算机
C_947262,人力资源管理,未标注,管理学,override:人力资源管理
C_947265,实验针灸学,未标注,医学,keywords:临床
C_947266,大学生心理健康教育,未标注,教育学,keywords:教育|教学|心理
C_947773,互联网企业估值,未标注,管理学,keywords:企业
C_947794,高级机器学习训练营,未标注,工学,keywords:计算机|人工智能|机器学习
C_948034,大数据技术原理与应用,未标注,工学,keywords:计算机|大数据|数据科学
C_948037,线性代数,未标注,理学,keywords:数学|高等数学|线性代数
C_948038,新媒体运营,未标注,管理学,keywords:运营
C_948040,广播电视新闻采访与写作,未标注,文学,keywords:写作|新闻
C_948043,制药过程自动控制（化工自动化及仪表）,未标注,工学,design_context_engineering:系统|自动化|计算机
C_948044,法律政策的性别影响评估,未标注,法学,keywords:法律
C_948050,眼保健与眼病预防,未标注,教育学,fallback:generic_course
C_948074,数据库技术应用,未标注,工学,keywords:数据库|大数据
C_948075,机器人制作与创客综合能力实训,未标注,工学,keywords:程序|控制
C_948076,油气田勘探,未标注,理学,keywords:地质
C_948078,商务英语翻译,未标注,文学,keywords:英语|翻译
C_948079,专业课程设计2-装配式机房,未标注,教育学,override:课程设计
C_948080,生态毒理学,未标注,农学,keywords:林业
C_948081,钛合金及应用,未标注,工学,keywords:材料
C_948083,疾病的奥秘-病理学,未标注,医学,keywords:医学|临床|疾病
C_948085,开心学UG·轻松做设计,未标注,工学,design_context_engineering:系统|机械|工程|软件|计算机
C_948088,线性代数,未标注,理学,keywords:线性代数|矩阵|化学
C_948092,商业银行经营管理,未标注,管理学,keywords:管理
C_948095,课件工程（多媒体课件设计与制作）,未标注,工学,design_context_engineering:工程
C_948099,西方经济学,未标注,经济学,keywords:经济学|经济
C_948101,王阳明与贵州文化,未标注,教育学,keywords:教育
C_948102,系统解剖学,未标注,医学,keywords:医学|临床|解剖
C_948103,教育基本原理,未标注,教育学,keywords:教育|教师
